Reporting Period	ID RSSD	UBPR3210	UBPR4340	UBPR7316	UBPR7402	UBPR7408	UBPR7414	UBPRD486	UBPRD488	UBPRD659	UBPRE001	UBPRE002	UBPRE003	UBPRE004	UBPRE005	UBPRE006	UBPRE007	UBPRE008	UBPRE009	UBPRE010	UBPRE011	UBPRE012	UBPRE013	UBPRE014	UBPRE015	UBPRE016	UBPRE017	UBPRE018	UBPRE019	UBPRE020	UBPRE021	UBPRE022	UBPRE023	UBPRE024	UBPRE025	UBPRE026	UBPRE027	UBPRE028	UBPRE029	UBPRE541	UBPRE542	UBPRJ248	UBPRJA35	UBPRK447	UBPRKW07	
		TOTAL EQUITY CAPITAL	NET INCOME	SURVEILLANCE MODEL ASSET GROWTH RATE	TOTAL DIVIDENDS AS PERCENT OF NET IN	ANNUAL CHANGE IN TIER 1 CAPITAL	NONCURRENT ASSETS AS PERCENT OF TOTL	RBC_T1_TOT_AA	RBC_TOT_RWA	ASET_QAVG_CYA	INC_AA	INT_EXP_AA	INT_INC_NET_AA	INC_NONINT_AA	OVHD_EXP_AA	PROV_LNLS_ATTR_AA	INC_PTAX_OP_AA	SEC_GN_AA	INC_PTAX_NET_OP_AA	INC_NET_OP_AA	INC_BEI_AA	INC_NET_SUBS_AA	INC_NET_AA	EA_AVG_AA	LIAB_IB_AA	INT_INC_EA	INT_EXP_EA	INT_INC_NET_EA	NET_LNLS_AVG_CYB	NOI_LNLS_CHGFF_CYB	LNLS_LOS_NET	LNLS_LOS_NHFS	LNLS_LOS_TOT	LNLS_ASET_TOT	NI_DIVD_ECAP_CYB	LNLS_NINV_ORE_CAP	LNLS_NET_GY	INV_TEMP_GY	NCORE_FND_LT1_GY	LNLS_TOT_PD_90_GRS	LNLS_TOT_NACCR	INCNET_NONCON_AA	Unrealized holding gains (losses) on	NCORE DPDNCY INS LIMIT TIME DEP	Provision for credit losses on all o	
3/31/2021 11:59:59 PM	518877	8610	167	20.87	0	8.91	0.86	8.1594	14.421	105473	5	0.52	4.48	0.57	3.79	0.36	0.9	0	0.9	0.63	0.98	0.63	0.63	95.45	64.62	5.24	0.54	4.69	0.01	110.67	79	1.13	1.13	76.72	7.83	7.5	29.96	56.63	16.53	0	0.86	0	0	-4.57		
3/31/2021 11:59:59 PM	519146	27779	1517	7.99	40.08	5.53	0.8	9.2854		307019	4.38	0.98	3.39	1.3	2.43	0.25	2.01	0	2.01	1.98	2.23	1.59	1.98	94.85	78.95	4.61	1.03	3.58	-0.01			1.67	1.67	68.73	13.04	7.07	-1.99	181.04	109.51	0	0.8	0	0	22.84		
3/31/2021 11:59:59 PM	519360	37304	-258	-4.54	-8.14	13.96	0	16.6437		223537	3.2	0.16	3.04	0.8	4.52	0	-0.67	0	-0.67	-0.46	-0.46	-0.46	-0.46	91.06	51.89	3.51	0.17	3.34	0			2.06	2.06	65.16	-2.98	0	-19.17	43.48	11.04	0	0	0	0	-3.53		
3/31/2021 11:59:59 PM	519445	8914	529	59.67	3.78	37.97	0.03	9.2464		99782	5.21	0.3	4.91	0.24	2.33	0.06	2.76	0	2.76	2.05	2.11	2.12	2.12	98.84	63.64	5.27	0.3	4.96	0			0.54	0.54	68.86	23.05	0	89.73	-33.12	42.19	0.03	0	0	0	6.55		
3/31/2021 11:59:59 PM	519874	8291	277	18.53	36.1	16.71	0	12.4317		64569	3.61	0.22	3.39	0.07	1.29	0	2.17	0	2.17	1.72	2.03	1.72	1.72	73.87	55.07	4.89	0.3	4.59	-0.68			1.61	1.61	46.93	8.6	4.12	10.45	290.15	-100	0	0	0	0	-19.26		
3/31/2021 11:59:59 PM	520003	133293	2363	22.05	0	5.6	0.34	10.6441		1243566	3.33	0.21	3.12	0.36	2.5	0.05	0.93	0	0.93	0.76	0.82	0.76	0.76	94.82	68.5	3.51	0.23	3.29	-0.02			1.24	1.24	69.81	7.04	2.84	8.09	9574.34	-1.59	0	0.34	0	0	6.48		
3/31/2021 11:59:59 PM	520423	51326	843	2.65	57.89	6.79	4.15	17.8928		282578	4.03	0.58	3.45	0.46	2.4	0	1.51	0	1.47	1.19	1.2	1.19	1.19	93.79	53.45	4.3	0.62	3.68	-0.01			1.56	1.56	67.63	2.77	15.48	-1.33	64.44	-28.65	0	4.15	0	-0.04	11.81		
3/31/2021 11:59:59 PM	520777	64594	-132	8.38	0	-0.07	0.28	15.074		434921	2.67	0.63	2.04	0.08	2.3	0	-0.18	0.02	-0.16	-0.12	-0.12	-0.12	-0.12	94.21	83.52	2.83	0.67	2.16	0			0.4	0.4	52.34	-0.81	10.27	-2.41	-39.57	31.81	0	0.28	0	0	-1.63		
3/31/2021 11:59:59 PM	521064	6404	217	3.43	0	0.27	0.07	11.219		53121	4.38	0.23	4.15	0.59	2.61	0.07	2.07	0	2.07	1.63	1.66	1.63	1.63	95.76	62.21	4.58	0.24	4.33	0.08	44.17	20.29	1.68	1.68	53.44	13.6	0.01	-2.86	291.93	-37.14	0.07	0	0	0	4.18		
3/31/2021 11:59:59 PM	521158	47936	777	23.09	63.71	2.44	0.24	9.4304	17.9629	488738	3.32	0.15	3.18	0.33	2.87	0	0.64	0	0.64	0.64	0.64	0.51	0.64	78.19	60.16	4.25	0.19	4.06	-0.01			2.11	2.11	56.26	2.35	1.99	46.46	28.61	44.88	0	0.24	0	0	-1.03		
3/31/2021 11:59:59 PM	521804	146148	4385	21.55	50.63	5.66	0.47	8.126	13.258	1557956	3.2	0.18	3.01	0.25	2	-0.16	1.43	0.04	1.47	1.13	0.96	1.13	1.13	95.82	86.11	3.33	0.19	3.14	0.01	222.86	120.06	0.93	0.93	69.11	5.9	4.48	14.43	284.02	21.2	0	0.47	0	0	1.66	0	
3/31/2021 11:59:59 PM	521952	10165	490	23.23	20.41	5.4	2.45	11.2766		89078	5.75	0.2	5.55	0.71	4.06	-0.09	2.29	0	2.29	2.2	2.2	1.81	2.2	92.25	61.44	6.23	0.21	6.02	-0.2			1.23	1.23	47.41	15.2	10.22	-0.27	94.81	-36.03	0	2.45	0	0	-8.25		
3/31/2021 11:59:59 PM	521970	30507	349	21.73	0	6.32	2.61	9.3528	22.8588	319918	2.69	0.24	2.46	0.58	2.52	-0.07	0.58	0	0.58	0.44	0.44	0.44	0.44	87	89.09	3.1	0.27	2.83	-0.2			2.09	2.09	30.8	4.57	11.16	-4.54	0.86	-14.61	0.01	2.6	0	0	-23.39		
3/31/2021 11:59:59 PM	522034	8618	146	25.34	0	7.28	1.58	7.3065	18.1334	116841	3.02	0.24	2.79	0.47	2.54	0.08	0.63	0	0.63	0.5	0.58	0.5	0.5	90.53	69.82	3.34	0.26	3.08	0.01	85	63.88	0.86	0.86	49.59	6.49	10.15	17.89	-17.77	1452.9	0.19	1.39	0	0	-2.75		
3/31/2021 11:59:59 PM	522454	8555	75	11.75	0	9.6	5.92	12.2674		70397	3.65	0.59	3.07	0.33	2.92	0	0.47	0	0.47	0.43	0.43	0.37	0.43	95.27	70.95	3.83	0.61	3.22	-0.01			1.91	1.91	59.54	3.48	34.28	0.37	55.98		0	5.92	0	0	-11.07		
3/31/2021 11:59:59 PM	522605	461003	10886	1.47	15.93	8.67	0.56	9.231	13.6204	3702939	3.09	0.44	2.65	1.1	2.32	-0.05	1.5	0	1.5	1.18	1.09	1.18	1.18	90.04	82.29	3.43	0.48	2.95	0.03	77.98	35.41	0.93	0.92	68.05	7.91	3.77	-3.13	530.22	-35.64	0.01	0.55	0	0	10.99	-0.02	
3/31/2021 11:59:59 PM	522669	26528	1374	19.09	28.09	13.97	1.07	10.0055	17.2097	256922	4.35	0.26	4.09	0.29	2.14	0.09	2.15	0	2.15	2.14	2.24	1.7	2.14	96.97	48.04	4.48	0.26	4.22	-0.01			1.46	1.46	74.7	15.16	1.25	21.23	30.72	-38.38	0.99	0.08	0	0	-14.79		
3/31/2021 11:59:59 PM	522753	47204	1182	22.59	0	35.13	2.63	11.3355	22.7107	377474	3.47	0.16	3.31	0.66	2.47	0.13	1.37	0	1.37	1.25	1.38	1.08	1.25	94.36	54.82	3.68	0.17	3.51	-0.01			1.78	1.78	33.94	9.88	7.8	2.45	144.44	34.89	0	2.63	0	0	-11.95		
3/31/2021 11:59:59 PM	522847	154612	3878	6.83	0	11.87	0.2	10.4407	13.3681	1307652	3.76	0.33	3.43	0.58	2.33	0.11	1.57	0	1.57	1.19	1.28	1.19	1.19	94.13	68.81	3.99	0.35	3.65	0.02	143.34	83.91	1.3	1.3	71.33	10.17	2.49	1.44	185.55	-75.02	0	0.2	0	0	-3.61		
3/31/2021 11:59:59 PM	522856	17211	-121	10.12	0	-19.97	0	9.3085	11.6339	111323	3.19	0.12	3.07	0.22	2.86	1.01	-0.58	0	-0.58	-0.43	0.58	-0.43	-0.43	90.11	61.45	3.54	0.14	3.41	0			0.31	0.31	76.47	-2.82	0	8.33	-4.55	-33.85	0	0	0	0	-5.45		
3/31/2021 11:59:59 PM	523161	38561	1295	16.18	0	8.97	0	10.8252		340261	3.29	0.3	2.99	0.23	1.4	0	1.82	0.11	1.93	1.52	1.53	1.52	1.52	98.27	57.9	3.35	0.31	3.04	0			1.12	1.12	48.21	13.61	0	12.08	217.22	4.37	0	0	0	0	-3.9		
3/31/2021 11:59:59 PM	524579	145743	3932	1.49	0	9.8	1.1	17.0545		849686	3.44	0.92	2.52	1.9	1.91	0	2.51	0	2.51	1.85	1.85	1.85	1.85	95.06	80.26	3.62	0.97	2.66	0			0.48	0.47	77.08	10.93	6.25	-9.49	279.69	-38.58	0	1.1	0	-0.01	20.22		
3/31/2021 11:59:59 PM	524757	5199	68	13.18	0	3.08	0.02	11.3851		44655	2.67	0.22	2.45	0.23	2.53	-0.48	0.63	0	0.63	0.61	0.13	0.61	0.61	93.53	60.78	2.86	0.24	2.62	0			2.5	2.5	35.91	5.25	3.19	-5.66	49.71	-46.44	0.02	0	0	0	-125.74		
3/31/2021 11:59:59 PM	524766	20489	345	17.22	13.62	5.56	1.12	16.6091	24.8559	109551	3.48	0.51	2.98	1.19	2.91	0	1.26	0	1.26	1.26	0.95	1	1.26	80.18	61.65	4.34	0.63	3.71	0.5	4.01	5.87	2.77	2.77	62.61	5.86	3.63	14.42	3	58.47	0	1.12	0	0	-20.86		
3/31/2021 11:59:59 PM	524953	25963	1509	25.64	0	12.75	0.78	9.6082		270217	5.33	0.73	4.6	0.82	2.01	0.31	3.1	0	3.1	2.23	2.55	2.23	2.23	99.32	72.14	5.37	0.73	4.64	-0.01			1.76	1.76	81.8	23.3	5.88	41.36	-36.98	1.46	0.01	0.77	0	0	1.12		
3/31/2021 11:59:59 PM	524971	81300	2494	9.2	200.48	1.95	1.32	9.2078	13.3407	881919	3.17	0.16	3.01	1.01	2.44	0	1.59	0	1.59	1.13	1.13	1.13	1.13	94.36	62.07	3.36	0.17	3.19	0			1.31	1.3	72.17	-12.06	13.01	-0.31	97.54	-12.36	0	1.32	0	0	-5.34		
3/31/2021 11:59:59 PM	525053	59364	3003	12.38	8.33	16.59	1.08	9.2675	13.8789	634100	4.24	0.47	3.77	0.22	1.97	0.1	1.91	0	1.91	1.89	2	1.51	1.89	95.23	68.71	4.45	0.49	3.96	0			1.2	1.2	76.2	18.94	6.8	9.43	41.84	-60.45	0.2	0.89	0	0	-8.28		
3/31/2021 11:59:59 PM	525549	168682	5880	23.78	33.16	9.6	0.36	9.0873	12.5157	1645298	3.39	0.27	3.11	1.45	2.44	0.19	1.93	0	1.93	1.43	1.6	1.43	1.43	92.69	67.35	3.65	0.3	3.36	0.03	82.4	29.92	1.05	1.04	71.5	9.35	2.8	11.53	957.69	-70.18	0	0.36	0	0	-5.83		
3/31/2021 11:59:59 PM	526452	182115	2537	-8.76	0	7.56	2.25	29.8231	37.4803	610651	15.59	0.69	14.9	2.31	15.37	-0.56	2.4	0	2.4	1.66	-0.24	1.66	1.66	88.94	65.47	17.52	0.78	16.75	1.82	1.37	1.23	2.29	2.29	70.92	5.61	9.09	-8.96	-59.81	104.95	1.06	1.19	0	0	38.21		
3/31/2021 11:59:59 PM	526519	119809	3026	15.74	46.3	4.63	0.36	9.0829	18.0938	1256396	3.24	0.6	2.64	0.43	1.86	0.11	1.11	0	1.23	0.96	1.06	0.96	0.96	96.72	88.16	3.35	0.62	2.73	0.02	123.55	52.61	1	1	50.67	5.4	2.16	14.15	607.53	34.49	0.11	0.26	0	0.12	9.34		
3/31/2021 11:59:59 PM	526854	51580	1790	11.07	0	8.39	1.25	9.2368		560932	4.26	0.63	3.62	0.41	2.29	0	1.75	0	1.75	1.28	1.28	1.28	1.28	94.95	71.36	4.48	0.67	3.82	0			1.04	1.04	76.22	14	14.64	8	11.02	-40.87	0	1.25	0	0	3.47		
3/31/2021 11:59:59 PM	527057	14226	772	9.8	32.77	7.33	0.36	9.2669	14.5193	151464	4.99	0.89	4.1	0.26	1.83	0.48	2.05	0	2.05	2.04	2.51	1.62	2.04	94.79	79.31	5.26	0.94	4.32	0	952	355.25	1.33	1.33	68.25	14.72	2.46	2.13	71.41	4.93	0	0.36	0	0	-10.78		
3/31/2021 11:59:59 PM	527178	16994	329	0.37	17.02	3.48	0.87	10.1398	17.4745	161110	3.7	0.54	3.15	1.25	3.59	0	0.82	0	0.82	0.82	0.82	0.65	0.82	90.92	75.78	4.06	0.6	3.47	0			1.39	1.39	60.3	6.47	10.89	-3.57	88.15	-47.43	0.19	0.68	0	0	-16.75		
3/31/2021 11:59:59 PM	527600	125136	2941	17.04	0	12.08	0.22	8.5709	14.796	1262097	3.29	0.31	2.98	0.94	2.69	0.07	1.16	0	1.25	0.93	1	0.93	0.93	92.29	65.92	3.57	0.34	3.23	0			0.6	0.59	64.3	9.47	4.24	2.98	115.47	-52.23	0	0.22	0	0.09	-8.13		
3/31/2021 11:59:59 PM	527749	9963	317	16.6	9.46	4.08	1.65	7.9882	18.9796	118077	3.17	0.39	2.78	0.24	1.86	0	1.16	0	1.16	1.07	1.08	0.92	1.07	97.24	69.33	3.25	0.4	2.86	-0.01			1.46	1.46	37.74	11.61	13.69	-9.4	0.04	-52.99	0.11	1.54	0	0	-46.41		
3/31/2021 11:59:59 PM	527954	2656776	119006	14.43	25.21	12.7	0.64	10.313	14.5096	24598031	4.86	0.13	4.73	1.74	3.32	0.63	2.53	0	2.54	1.94	1.65	1.94	1.94	93.61	81.17	5.19	0.13	5.05	1.35	3.48	1.89	2.61	2.55	63.43	13.53	5.65	3.58	295.99	-53.15	0.02	0.62	0	0.01	-10.97		
3/31/2021 11:59:59 PM	528102	38728	487	5.98	0	3.89	0.15	11.8573		338438	3.3	0.22	3.08	0.53	2.88	-0.04	0.77	0	0.77	0.58	0.53	0.58	0.58	93.53	69.8	3.52	0.23	3.29	0			0.56	0.56	69.59	4.98	2.12	2.46	98.12	-37.88	0	0.15	0	0	-1.64		
3/31/2021 11:59:59 PM	528241	26450	671	24.3	0	5.54	0.13	10.4843	13.5932	206606	3.27	0.16	3.11	0.56	1.96	0	1.71	0	1.73	1.3	1.3	1.3	1.3	90.24	62.4	3.62	0.18	3.45	0			1.1	1.1	73.82	10.26	0.72	21.43	-84.08	-42.05	0	0.13	0	0.02	3.34		
3/31/2021 11:59:59 PM	528849	105379	5449	30.25	30.72	15.61	1.4	9.1068	12.9222	1129168	3.51	0.25	3.26	0.94	2.43	-0.17	1.94	0	1.94	1.93	1.78	1.53	1.93	96.14	65.74	3.65	0.26	3.39	-0.04			1.24	1.22	70.5	14.57	23.54	6.6	311.68	-17.34	0	1.4	0	0	-24.58		
3/31/2021 11:59:59 PM	528960	178185	3116	17.93	0	5.72	0.04	10.7046	20.2359	1622815	2.79	0.08	2.71	0.52	2.02	0.23	0.98	0	0.97	0.77	1.01	0.77	0.77	96.11	51.46	2.9	0.08	2.82	-0.02			1.86	1.86	57.53	7.04	0.05	12.49	78.65	-8.38	0.03	0.01	0	-0.01	-26.84		
3/31/2021 11:59:59 PM	529275	50448	1153	-3.04	0	16.14	0.65	15.9841	30.0223	308704	3.23	0.73	2.5	3.28	4.23	0	1.55	0.39	1.94	1.49	1.49	1.49	1.49	95.74	78.16	3.37	0.76	2.61	0			2.65	2.48	63.04	9.07	2.86	-17.33	-92.11	-34.56	0	0.65	0	0	11.83		
3/31/2021 11:59:59 PM	529341	57463	2712	35.28	0	33.55	0	10.6919	17.4508	522081	4.53	0.53	4	11.79	12.93	0	2.86	0	2.86	2.08	2.23	2.08	2.08	93.04	71.42	4.87	0.57	4.3	-0.24			1.19	0.91	62.16	19.14	5.04	41.48	124.54	15.02	0	0	0	0	-1.82		
3/31/2021 11:59:59 PM	529659	40171	1279	15.26	46.91	5.7	0.12	11.6808		337896	3.57	0.54	3.03	0.52	1.93	0	1.62	0	1.62	1.51	1.55	1.28	1.51	94.65	71.67	3.77	0.57	3.2	-0.05			1.44	1.44	67.01	6.79	1.93	8.53	106.95	9.35	0	0.12	0	0.01	2.13		
3/31/2021 11:59:59 PM	529958	294784	8652	25.76	23.12	6.04	0.01	6.7781	18.1372	4211693	1.44	0.24	1.21	2.44	2.38	0.22	1.05	0	1.05	0.82	1.01	0.82	0.82	96.72	77.13	1.49	0.25	1.25	0.09	43.2	27.63	2.68	2.65	33.46	9.12	0.05	-3.94	68.09	6.64	0	0.01	0	0	-101.93		
3/31/2021 11:59:59 PM	530655	55203	1725	15.93	28.99	7.9	2.66	9.215	16.4771	496044	3.55	0.15	3.4	0.94	2.49	0	1.85	0.03	1.88	1.39	1.4	1.48	1.39	95.36	83.8	3.72	0.16	3.56	-0.02			2.05	2.04	48.3	8.65	13.03	-1.36	-52.29	9.99	0	2.66	0	0	10.06		
3/31/2021 11:59:59 PM	530851	36703	963	14.62	0	4.08	0.2	11.0738		307563	3.29	0.4	2.89	0.08	1.34	0	1.62	0	1.62	1.25	1.25	1.25	1.25	96.96	73.15	3.39	0.41	2.98	0	1149	210	0.73	0.73	36.43	10.48	0.62	25.19	-2.8	3.15	0	0.2	0	0	-5.36		
3/31/2021 11:59:59 PM	531157	11594	267	13.31	0	5.04	0.66	14.5332	21.3298	78386	4.07	0.43	3.64	0.25	2.13	0	1.76	0.04	1.79	1.36	1.37	1.36	1.36	89.19	64.39	4.57	0.49	4.08	-0.02			1.34	1.34	59.89	9.23	1.73	-1.18	45.15	-57.92	0.65	0.01	0	0	4.67		
3/31/2021 11:59:59 PM	531250	71552	1175	11.39	85.11	3.41	1.07	9.8426	14.9096	647688	4.24	0.67	3.57	0.43	2.64	0.37	0.99	0.03	1.01	0.73	0.94	0.73	0.73	89.99	67.86	4.71	0.74	3.97	0.24	8.57	6.09	1.45	1.45	63.92	0.98	7.08	0.52	82.43	25.68	0	1.07	0	0	-16.48		
3/31/2021 11:59:59 PM	532042	65682	2080	39.49	0	30.55	0.29	9.627	16.9329	645418	3.57	0.19	3.38	0.87	2.49	0	1.76	0	1.76	1.29	1.29	1.29	1.29	94.18	65.13	3.79	0.21	3.59	0	2737	1552	1.48	1.46	63.31	12.67	1.72	24.04	51.73	38.59	0	0.29	0	0	-5.11		
3/31/2021 11:59:59 PM	532453	9489	241	10.77	156.85	4.98	0	14.5915	27.8506	64051	2.46	0.44	2.02	1.21	1.62	0	1.61	0	1.61	1.51	1.51	1.27	1.51	91.81	63.06	2.68	0.48	2.2	0			0.58	0.58	34.91	-5.71	0	-24.62	33.72	6.73	0	0	0	0	-47.01		
3/31/2021 11:59:59 PM	532752	10452	111	24.67	0	1.82	0	9.2527		111676	2.93	0.7	2.23	0.24	2.01	0	0.46	0	0.46	0.4	0.36	0.37	0.4	96.96	74.16	3.02	0.72	2.3	0.07	11.4	31.8	2.06	2.06	52.27	4.25	0	2.43	101.05	-42.43	0	0	0	0	-10.37		
3/31/2021 11:59:59 PM	533124	20459	-63	19.74	0	-0.64	1.81	7.1062	12.9098	321379	3.38	0.56	2.83	0.43	3.34	0	-0.08	0	-0.08	-0.08	-0.08	-0.08	-0.08	95.22	65.42	3.55	0.58	2.97	0			1.13	1.13	62.94	-1.22	31.87	9.72	45.87	-35.68	0.36	1.46	0	0	-8.25		
3/31/2021 11:59:59 PM	533227	7882	114	19.88	0	3.62	0.09	8.1052	12.8691	93496	3.76	0.48	3.28	0.42	3.1	0	0.61	0	0.61	0.49	0.49	0.49	0.49	94.34	63.93	3.99	0.51	3.48	0			0.7	0.7	66.03	5.75	9.82	7.56	21.66	86.4	0	0.09	0	0	6.17		
3/31/2021 11:59:59 PM	533535	48338	1643	23.35	22.28	7.83	0.1	17.7133	32.5279	275729	3.57	0.32	3.25	0.34	1.11	0	2.48	0.75	3.23	2.38	2.38	2.38	2.38	95.34	65.66	3.75	0.34	3.41	-0.01			1.31	1.31	23.21	10.23	0.32	10.02	79.36	-48.4	0	0.1	0	0	15.85		
3/31/2021 11:59:59 PM	534073	8982	19	12.72	0	1.46	1.04	16.2297		55491	3.25	0.22	3.03	0.25	2.98	0	0.3	0	0.3	0.14	0.14	0.14	0.14	91.14	63.42	3.56	0.24	3.33	-0.01			0.29	0.29	52.05	0.84	5.03	-6.6	69.74	-32.3	0	1.04	0	0	-32.66		
3/31/2021 11:59:59 PM	534242	4407	114	23.2	0	-6.62	1.52	10.5651		40842	3.18	0.4	2.78	0.71	2.15	0	1.34	0	1.34	1.12	1.13	1.12	1.12	78.25	72.71	4.06	0.51	3.55	-0.04			4.22	4.22	23.91	10.34	1.98	-8.51	-36.25	-74.26	0.58	0.93	0	0	-10.6		
3/31/2021 11:59:59 PM	534466	22569	396	14.51	15.15	1.37	0	11.8607		190394	4.53	0.55	3.98	0.04	2.83	0	1.18	0	1.18	0.83	0.83	0.83	0.83	99.41	75.89	4.56	0.56	4	0			1.61	1.61	80.49	6	4.76	13.77	22.32	18.81	0	0	0	0	-1.1		
3/31/2021 11:59:59 PM	534756	29882	733	20.37	0	6.14	0.3	9.0016		310222	3.46	0.29	3.17	0.45	2.57	0.08	0.97	0	0.97	0.95	1.01	0.76	0.95	94.06	64.42	3.68	0.31	3.37	0.02	88.11	48.17	1.1	1.1	48.29	9.91	1.5	-6.82	104.59	-8.96	0	0.3	0	0	-34.41		
3/31/2021 11:59:59 PM	534859	8312	219	14.14	11.42	6.55	1.18	9.7183		85529	3.99	0.49	3.5	0.13	2.18	0.1	1.35	0	1.35	1.02	1.17	1.02	1.02	88.3	76.79	4.52	0.56	3.96	-0.1			1.31	1.31	50.33	9.45	0	2.04	93.38	56.22	1.18	0	0	0	-23.76		
3/31/2021 11:59:59 PM	534877	95359	1299	7.22	3.16	6.67	0.31	11.9585		773350	3.5	0.46	3.04	0.2	2.32	0.05	0.86	0	0.84	0.67	0.72	0.67	0.67	98.68	86.11	3.55	0.46	3.08	0			1.02	1.02	77.27	5.29	2.35	6.4	-22.24	-0.51	0	0.31	0	-0.03	8.66		
3/31/2021 11:59:59 PM	535034	15146	627	14.24	18.66	5.09	1.68	9.4322		157153	5	0.46	4.54	0.47	3.29	0.08	1.65	0	1.65	1.6	1.67	1.3	1.6	92.69	63.3	5.39	0.49	4.9	0			1.03	1.03	62.85	13.52	24.81	2.52	145.21	-33.92	0	1.68	0	0	-4.93		
3/31/2021 11:59:59 PM	535575	10298	211	25.32	0	10.82	0.17	8.6526	20.6058	119097	2.93	0.38	2.55	1.99	3.55	0.04	0.94	0	0.94	0.71	0.75	0.71	0.71	96.96	76.11	3.02	0.39	2.63	0.01	147	116	1.26	1.26	58.63	8.22	2.23	-10.01	331.08	70.61	0	0.17	0	0	-28.46		
3/31/2021 11:59:59 PM	535753	361186	8119	7.58	0	36.56	1.56	15.2429	21.4896	2286777	3.8	0.57	3.23	3.09	4.03	0.38	1.9	0	1.89	1.42	1.71	1.42	1.42	97.83	63.77	3.89	0.58	3.3	0.13	22.86	15.68	2.12	2.1	70.5	9.05	6.62	2.56	-32.55	-9.57	0	1.56	0	-0.01	2.44		
3/31/2021 11:59:59 PM	535931	10919	129	44.36	0	20.73	3.74	6.7714	12.2943	157707	3.1	0.12	2.98	1.6	3.74	0.38	0.46	0	0.46	0.33	0.59	0.33	0.33	78.8	40.44	3.94	0.16	3.78	0.2	6.71	4.62	0.91	0.91	52.4	4.73	55.18	30.39	78.09	-35.54	0.29	3.46	0	0	-34.15		
3/31/2021 11:59:59 PM	535940	30196	957	20.47	34.17	8.05	0.6	9.7479	12.8091	268365	3.23	0.41	2.82	0.88	2.03	0.15	1.51	0	1.51	1.43	1.58	1.2	1.43	90.09	80.66	3.59	0.46	3.13	-0.01			1.06	1.06	58.22	8.3	3.38	8.31	31.3	14.74	0.03	0.57	0	0	8.63		
3/31/2021 11:59:59 PM	536059	157941	6204	17.92	0	13.06	0.14	12.9948	17.6162	1198630	4.56	0.56	4.01	0.56	1.79	0.13	2.65	0	2.62	2.07	2.2	2.07	2.07	96.62	70.08	4.72	0.58	4.15	0			1.22	1.22	74.07	16	0.8	20.91	34.19	23.12	0	0.14	0	-0.03	8.54		
3/31/2021 11:59:59 PM	536349	36464	808	23.93	0	10.15	0.17	10.2083	14.8385	319646	2.82	0.08	2.73	0.4	1.8	0	1.33	0	1.33	1.01	0.95	1.01	1.01	84.87	71.3	3.32	0.1	3.22	0.1	21.92	12.33	1.15	1.15	60.38	8.94	2.98	6.83	-4.53	-18.54	0.03	0.14	0	0	-7.06		
3/31/2021 11:59:59 PM	536527	48935	2608	2.89	0	21.83	2.84	8.2817	15.358	572453	3.44	0.13	3.31	4.05	4.61	0.22	2.54	0	2.53	1.82	2.07	1.82	1.82	93.47	63.64	3.68	0.14	3.54	-0.05			1.64	1.63	58.07	21.57	19.46	-2.61	8.82	26.09	1.29	1.55	0	-0.01	-16.86		
3/31/2021 11:59:59 PM	536554	64136	3406	30.92	0	10.75	0.17	11.3928		561002	5.12	0.76	4.36	0.2	1.96	0.12	2.47	0	2.47	2.43	2.62	1.95	2.43	95.77	67.82	5.35	0.8	4.55	-0.09			1.37	1.37	76.94	21.82	4.38	26.45	92.05	117.49	0.03	0.15	0	0	-4.12		
3/31/2021 11:59:59 PM	536853	12530	226	16.53	178.32	0.71	0.53	20.307	50.3519	60457	3.17	0.07	3.1	0.97	2.57	0	1.5	0	1.5	1.5	1.36	1.18	1.5	96.82	52.86	3.27	0.08	3.2	0.28	11.3	4.72	1.29	1.29	47.09	-5.6	1.21	3.94	95.78	0	0.27	0.25	0	0	-76.02		
3/31/2021 11:59:59 PM	537038	12958	191	23	0	4.4	0.68	10.1659	19.7702	124377	2.96	0.37	2.59	0.26	2.06	0	0.79	0	0.79	0.61	0.63	0.61	0.61	84.86	73.87	3.48	0.43	3.05	-0.04			1.31	1.31	43.53	5.86	12.03	-0.99	208.01	144.71	0.4	0.28	0	0	-7.3		
3/31/2021 11:59:59 PM	537243	26468	1122	8.6	24.51	5.47	0.36	11.6327	22.8608	216523	4.73	0.45	4.28	0.29	2.08	0.03	2.46	0	2.46	2.07	2.1	2.07	2.07	95.39	69.35	4.96	0.48	4.48	0	1287	372.5	1.33	1.32	51.69	12.72	2.06	1.92	-16.97	-27.2	0	0.36	0	0	9.07		
3/31/2021 11:59:59 PM	537355	22113	542	3.87	0	4.65	0.04	8.7562	15.9308	222014	4.05	0.22	3.83	0.43	2.93	0	1.32	0.03	1.35	0.98	0.97	0.98	0.98	93.26	66.04	4.34	0.24	4.1	0	647	263	0.94	0.94	48.33	9.75	0.16	15.77	84.81	-24.1	0.02	0.02	0	0	-15.18		
3/31/2021 11:59:59 PM	537449	241593	10791	19.86	18.53	9.91	0.84	9.0779	11.2411	2561759	3.75	0.36	3.39	1.11	2.57	-0.32	2.25	0	2.25	1.68	1.76	1.68	1.68	94.61	89.61	3.96	0.38	3.58	-0.46			1.3	1.29	84.55	14.83	7.04	28.13	-48.73	-24.61	0	0.84	0	0	23.47		
